timestamp,date,time,portfolio_value,cash,positions,pnl,daily_pnl
20221114 12:48:59,20221114,12:48:59,496656.57292344887,495937.62292344886,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3343.427076551132,-219.66768214775948
20221114 12:49:59,20221114,12:49:59,496654.82292344887,495937.62292344886,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3345.177076551132,-221.41768214775948
20221114 12:50:59,20221114,12:50:59,496655.17292344884,495937.62292344886,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3344.827076551155,-221.06768214778276
20221114 12:51:59,20221114,12:51:59,496655.5229234489,495937.62292344886,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3344.4770765511203,-220.71768214774784
20221114 12:52:59,20221114,12:52:59,496654.72292344883,495937.62292344886,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3345.277076551167,-221.5176821477944
20221114 12:53:59,20221114,12:53:59,496654.2729234489,495937.62292344886,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3345.7270765511203,-221.96768214774784
20221114 12:54:59,20221114,12:54:59,496652.57292344887,495937.62292344886,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3347.427076551132,-223.66768214775948
20221114 12:55:59,20221114,12:55:59,496653.5229234489,495937.62292344886,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3346.4770765511203,-222.71768214774784
20221114 12:56:59,20221114,12:56:59,496653.22292344883,495937.62292344886,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3346.777076551167,-223.0176821477944
20221114 12:57:59,20221114,12:57:59,496652.7729234489,495937.62292344886,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3347.2270765511203,-223.46768214774784
20221114 12:58:59,20221114,12:58:59,496650.82760930085,495947.32760930085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742100CE:1; BANKNIFTY22111742100PE:1,-3349.1723906991538,-225.41299629578134
20221114 12:59:59,20221114,12:59:59,496645.88080845284,495935.78080845287,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3354.1191915471572,-230.35979714378482
20221114 13:00:59,20221114,13:00:59,496638.2308084529,495935.78080845287,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3361.7691915471223,-238.0097971437499
20221114 13:01:59,20221114,13:01:59,496651.33478463284,495947.6847846328,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742100CE:1; BANKNIFTY22111742100PE:1,-3348.6652153671603,-224.90582096378785
20221114 13:02:59,20221114,13:02:59,496645.78663368087,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3354.2133663191344,-230.45397191576194
20221114 13:03:59,20221114,13:03:59,496639.33663368085,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3360.663366319146,-236.90397191577358
20221114 13:04:59,20221114,13:04:59,496637.13663368084,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3362.8633663191576,-239.10397191578522
20221114 13:05:59,20221114,13:05:59,496636.53663368087,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3363.4633663191344,-239.70397191576194
20221114 13:06:59,20221114,13:06:59,496635.58663368085,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3364.413366319146,-240.65397191577358
20221114 13:07:59,20221114,13:07:59,496635.93663368083,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3364.0633663191693,-240.30397191579686
20221114 13:08:59,20221114,13:08:59,496637.7366336809,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3362.2633663191227,-238.5039719157503
20221114 13:09:59,20221114,13:09:59,496636.33663368085,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3363.663366319146,-239.90397191577358
20221114 13:10:59,20221114,13:10:59,496637.88663368084,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3362.1133663191576,-238.35397191578522
20221114 13:11:59,20221114,13:11:59,496639.63663368084,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3360.3633663191576,-236.60397191578522
20221114 13:12:59,20221114,13:12:59,496641.33663368085,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3358.663366319146,-234.90397191577358
20221114 13:13:59,20221114,13:13:59,496640.08663368085,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3359.913366319146,-236.15397191577358
20221114 13:14:59,20221114,13:14:59,496641.08663368085,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3358.913366319146,-235.15397191577358
20221114 13:15:59,20221114,13:15:59,496639.7366336809,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3360.2633663191227,-236.5039719157503
20221114 13:16:59,20221114,13:16:59,496640.9866336809,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3359.0133663191227,-235.2539719157503
20221114 13:17:59,20221114,13:17:59,496640.08663368085,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3359.913366319146,-236.15397191577358
20221114 13:18:59,20221114,13:18:59,496637.93663368083,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3362.0633663191693,-238.30397191579686
20221114 13:19:59,20221114,13:19:59,496636.4866336809,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3363.5133663191227,-239.7539719157503
20221114 13:20:59,20221114,13:20:59,496638.08663368085,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3361.913366319146,-238.15397191577358
20221114 13:21:59,20221114,13:21:59,496637.9866336809,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3362.0133663191227,-238.2539719157503
20221114 13:22:59,20221114,13:22:59,496636.83663368085,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3363.163366319146,-239.40397191577358
20221114 13:23:59,20221114,13:23:59,496630.4866336809,495934.83663368085,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3369.5133663191227,-245.7539719157503
20221114 13:24:59,20221114,13:24:59,496629.98722871696,495933.387228717,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3370.0127712830435,-246.25337687967112
20221114 13:25:59,20221114,13:25:59,496633.037228717,495933.387228717,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3366.962771282997,-243.20337687962456
20221114 13:26:59,20221114,13:26:59,496635.387228717,495933.387228717,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3364.6127712830203,-240.85337687964784
20221114 13:27:59,20221114,13:27:59,496632.787228717,495933.387228717,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3367.212771282997,-243.45337687962456
20221114 13:28:59,20221114,13:28:59,496632.93722871697,495933.387228717,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3367.062771283032,-243.30337687965948
20221114 13:29:59,20221114,13:29:59,496633.337228717,495933.387228717,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742200CE:1; BANKNIFTY22111742200PE:1,-3366.6627712830086,-242.9033768796362
20221114 13:30:59,20221114,13:30:59,496627.36183706095,495911.41183706094,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3372.6381629390526,-248.87876853568014
20221114 13:31:59,20221114,13:31:59,496624.4618370609,495911.41183706094,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3375.538162939076,-251.77876853570342
20221114 13:32:59,20221114,13:32:59,496622.91183706094,495911.41183706094,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3377.088162939064,-253.32876853569178
20221114 13:33:59,20221114,13:33:59,496625.11183706095,495911.41183706094,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3374.8881629390526,-251.12876853568014
20221114 13:34:59,20221114,13:34:59,496623.56183706096,495911.41183706094,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3376.438162939041,-252.6787685356685
20221114 13:35:59,20221114,13:35:59,496622.31183706096,495911.41183706094,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3377.688162939041,-253.9287685356685
20221114 13:36:59,20221114,13:36:59,496624.11183706095,495911.41183706094,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3375.8881629390526,-252.12876853568014
20221114 13:37:59,20221114,13:37:59,496619.0530771648,495907.6030771648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3380.9469228351954,-257.187528431823
20221114 13:38:59,20221114,13:38:59,496615.72692212876,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3384.273077871243,-260.5136834678706
20221114 13:39:59,20221114,13:39:59,496613.67692212877,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3386.3230778712314,-262.56368346785894
20221114 13:40:59,20221114,13:40:59,496613.7769221288,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3386.2230778711964,-262.463683467824
20221114 13:41:59,20221114,13:41:59,496611.67692212877,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3388.3230778712314,-264.56368346785894
20221114 13:42:59,20221114,13:42:59,496612.47692212876,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3387.523077871243,-263.7636834678706
20221114 13:43:59,20221114,13:43:59,496606.5769221288,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3393.423077871208,-269.66368346783565
20221114 13:44:59,20221114,13:44:59,496603.47692212876,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3396.523077871243,-272.7636834678706
20221114 13:45:59,20221114,13:45:59,496600.72692212876,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3399.273077871243,-275.5136834678706
20221114 13:46:59,20221114,13:46:59,496602.5769221288,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3397.423077871208,-273.66368346783565
20221114 13:47:59,20221114,13:47:59,496604.7769221288,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3395.2230778711964,-271.463683467824
20221114 13:48:59,20221114,13:48:59,496603.1269221288,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3396.8730778712197,-273.1136834678473
20221114 13:49:59,20221114,13:49:59,496602.47692212876,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3397.523077871243,-273.7636834678706
20221114 13:50:59,20221114,13:50:59,496603.97692212876,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3396.023077871243,-272.2636834678706
20221114 13:51:59,20221114,13:51:59,496605.67692212877,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3394.3230778712314,-270.56368346785894
20221114 13:52:59,20221114,13:52:59,496604.5269221288,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3395.4730778711964,-271.713683467824
20221114 13:53:59,20221114,13:53:59,496601.42692212877,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3398.5730778712314,-274.81368346785894
20221114 13:54:59,20221114,13:54:59,496607.3769221288,495905.8769221288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3392.6230778712197,-268.8636834678473
20221114 13:55:59,20221114,13:55:59,496604.6117772128,495903.1117772128,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3395.38822278718,-271.62882838380756
20221114 13:56:59,20221114,13:56:59,496605.9117772128,495903.1117772128,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3394.0882227871916,-270.3288283838192
20221114 13:57:59,20221114,13:57:59,496605.8617772128,495903.1117772128,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3394.13822278718,-270.37882838380756
20221114 13:58:59,20221114,13:58:59,496602.1117772128,495903.1117772128,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3397.88822278718,-274.12882838380756
20221114 13:59:59,20221114,13:59:59,496604.19488762884,495907.9948876288,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3395.805112371163,-272.04571796779055
20221114 14:00:59,20221114,14:00:59,496605.5788522648,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3394.4211477352073,-270.6617533318349
20221114 14:01:59,20221114,14:01:59,496605.42885226477,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3394.5711477352306,-270.8117533318582
20221114 14:02:59,20221114,14:02:59,496604.1288522648,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3395.871147735219,-272.11175333184656
20221114 14:03:59,20221114,14:03:59,496605.72885226476,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3394.2711477352423,-270.51175333186984
20221114 14:04:59,20221114,14:04:59,496605.3288522648,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3394.6711477352073,-270.9117533318349
20221114 14:05:59,20221114,14:05:59,496606.3288522648,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3393.6711477352073,-269.9117533318349
20221114 14:06:59,20221114,14:06:59,496606.0288522648,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3393.9711477351957,-270.2117533318233
20221114 14:07:59,20221114,14:07:59,496605.67885226477,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3394.3211477352306,-270.5617533318582
20221114 14:08:59,20221114,14:08:59,496604.92885226477,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3395.0711477352306,-271.3117533318582
20221114 14:09:59,20221114,14:09:59,496605.42885226477,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3394.5711477352306,-270.8117533318582
20221114 14:10:59,20221114,14:10:59,496603.67885226477,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3396.3211477352306,-272.5617533318582
20221114 14:11:59,20221114,14:11:59,496601.0788522648,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3398.9211477352073,-275.1617533318349
20221114 14:12:59,20221114,14:12:59,496601.97885226476,495903.1288522648,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3398.0211477352423,-274.26175333186984
20221114 14:13:59,20221114,14:13:59,496601.0244069488,495897.2744069488,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3398.9755930511747,-275.21619864780223
20221114 14:14:59,20221114,14:14:59,496592.5030408649,495875.0530408649,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742400CE:1; BANKNIFTY22111742400PE:1,-3407.496959135111,-283.73756473173853
20221114 14:15:59,20221114,14:15:59,496592.7792672449,495887.4792672449,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3407.220732755086,-283.4613383517135
20221114 14:16:59,20221114,14:16:59,496591.1521873569,495886.9521873569,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3408.8478126431,-285.0884182397276
20221114 14:17:59,20221114,14:17:59,496588.72780738096,495885.32780738093,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3411.2721926190425,-287.51279821567005
20221114 14:18:59,20221114,14:18:59,496587.57780738093,495885.32780738093,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3412.4221926190658,-288.66279821569333
20221114 14:19:59,20221114,14:19:59,496583.8778073809,495885.32780738093,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3416.1221926190774,-292.36279821570497
20221114 14:20:59,20221114,14:20:59,496583.9278073809,495885.32780738093,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3416.072192619089,-292.3127982157166
20221114 14:21:59,20221114,14:21:59,496583.22780738096,495885.32780738093,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3416.7721926190425,-293.01279821567005
20221114 14:22:59,20221114,14:22:59,496584.07780738093,495885.32780738093,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3415.9221926190658,-292.16279821569333
20221114 14:23:59,20221114,14:23:59,496582.82780738093,495885.32780738093,NIFTY22111718450CE:1; NIFTY22111718450PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3417.1721926190658,-293.41279821569333
20221114 14:24:59,20221114,14:24:59,496580.28393279295,495889.53393279295,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3419.716067207046,-295.9566728036734
20221114 14:25:59,20221114,14:25:59,496581.169562433,495884.71956243296,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3418.830437567027,-295.0710431636544
20221114 14:26:59,20221114,14:26:59,496581.369562433,495884.71956243296,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3418.630437567015,-294.87104316364275
20221114 14:27:59,20221114,14:27:59,496581.31956243294,495884.71956243296,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3418.6804375670617,-294.9210431636893
20221114 14:28:59,20221114,14:28:59,496582.869562433,495884.71956243296,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3417.130437567015,-293.37104316364275
20221114 14:29:59,20221114,14:29:59,496582.96956243296,495884.71956243296,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3417.0304375670385,-293.27104316366604
20221114 14:30:59,20221114,14:30:59,496583.119562433,495884.71956243296,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3416.880437567015,-293.12104316364275
20221114 14:31:59,20221114,14:31:59,496584.00294288894,495890.1029428889,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3415.9970571110607,-292.2376627076883
20221114 14:32:59,20221114,14:32:59,496583.20097293705,495888.800972937,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3416.7990270629525,-293.0396326595801
20221114 14:33:59,20221114,14:33:59,496581.81769247307,495881.41769247304,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718450CE:1; NIFTY22111718450PE:1,-3418.182307526935,-294.42291312356247
20221114 14:34:59,20221114,14:34:59,496579.2155029131,495884.0655029131,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3420.78449708689,-297.0251026835176
20221114 14:35:59,20221114,14:35:59,496578.6155029131,495884.0655029131,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3421.384497086925,-297.62510268355254
20221114 14:36:59,20221114,14:36:59,496575.8496079171,495882.8496079171,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3424.1503920829273,-300.39099767955486
20221114 14:37:59,20221114,14:37:59,496574.5496079171,495882.8496079171,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3425.4503920829156,-301.6909976795432
20221114 14:38:59,20221114,14:38:59,496574.19960791705,495882.8496079171,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3425.8003920829506,-302.04099767957814
20221114 14:39:59,20221114,14:39:59,496572.64960791706,495882.8496079171,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3427.350392082939,-303.5909976795665
20221114 14:40:59,20221114,14:40:59,496573.64960791706,495882.8496079171,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3426.350392082939,-302.5909976795665
20221114 14:41:59,20221114,14:41:59,496577.69960791705,495882.8496079171,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3422.3003920829506,-298.54099767957814
20221114 14:42:59,20221114,14:42:59,496576.4996079171,495882.8496079171,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3423.500392082904,-299.7409976795316
20221114 14:43:59,20221114,14:43:59,496575.94960791705,495882.8496079171,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3424.0503920829506,-300.29099767957814
20221114 14:44:59,20221114,14:44:59,496575.7996079171,495882.8496079171,BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1; NIFTY22111718400CE:1; NIFTY22111718400PE:1,-3424.2003920829156,-300.4409976795432
20221114 14:45:59,20221114,14:45:59,496573.305783217,495882.905783217,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3426.694216782984,-302.93482237961143
20221114 14:46:59,20221114,14:46:59,496577.25578321697,495882.905783217,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3422.7442167830304,-298.984822379658
20221114 14:47:59,20221114,14:47:59,496578.205783217,495882.905783217,NIFTY22111718400CE:1; NIFTY22111718400PE:1; BANKNIFTY22111742300CE:1; BANKNIFTY22111742300PE:1,-3421.794216783019,-298.03482237964636
